current_station,hour,median_fullness_rate,station,factor,efficiency,fullness_based_on_x_observations
"Albany Street, The Regent's Park",6,0.37037037037037035,"Albany Street, The Regent's Park",0.5,0.12962962962962965,42
"Albany Street, The Regent's Park",7,0.4074074074074074,"Albany Street, The Regent's Park",0.4608695652173915,0.05346215780998409,40
"Albany Street, The Regent's Park",8,0.37037037037037035,"Albany Street, The Regent's Park",0.42500000000000004,0.054629629629629695,34
"Albany Street, The Regent's Park",9,0.2777777777777778,"Albany Street, The Regent's Park",0.4,0.12222222222222223,30
"Albany Street, The Regent's Park",10,0.2222222222222222,"Albany Street, The Regent's Park",0.44000000000000006,0.21777777777777785,32
"Albany Street, The Regent's Park",11,0.16666666666666666,"Albany Street, The Regent's Park",0.36626506024096384,0.19959839357429718,36
"Albany Street, The Regent's Park",12,0.14814814814814814,"Albany Street, The Regent's Park",0.5,0.35185185185185186,38
"Albany Street, The Regent's Park",13,0.14814814814814814,"Albany Street, The Regent's Park",0.44000000000000006,0.2918518518518519,36
"Albany Street, The Regent's Park",14,0.14814814814814814,"Albany Street, The Regent's Park",0.44000000000000006,0.2918518518518519,39
"Albany Street, The Regent's Park",15,0.14814814814814814,"Albany Street, The Regent's Park",0.4210526315789474,0.27290448343079926,41
"Albany Street, The Regent's Park",16,0.14814814814814814,"Albany Street, The Regent's Park",0.5,0.35185185185185186,43
"Albany Street, The Regent's Park",17,0.14814814814814814,"Albany Street, The Regent's Park",0.56,0.4118518518518519,46
"Albany Street, The Regent's Park",18,0.16666666666666666,"Albany Street, The Regent's Park",0.5779527559055122,0.4112860892388456,48
"Albany Street, The Regent's Park",19,0.2222222222222222,"Albany Street, The Regent's Park",0.4857142857142859,0.26349206349206367,49
"Albany Street, The Regent's Park",20,0.2222222222222222,"Albany Street, The Regent's Park",0.5,0.2777777777777778,50
"Albany Street, The Regent's Park",21,0.25925925925925924,"Albany Street, The Regent's Park",0.6500000000000001,0.3907407407407409,50
"Albany Street, The Regent's Park",22,0.3333333333333333,"Albany Street, The Regent's Park",0.7520000000000011,0.4186666666666678,50
"Albany Street, The Regent's Park",23,0.37037037037037035,"Albany Street, The Regent's Park",0.5,0.12962962962962965,50
"Albert Bridge Road, Battersea Park",0,0.75,"Albert Bridge Road, Battersea Park",0.8,0.050000000000000044,81
"Albert Bridge Road, Battersea Park",1,0.75,"Albert Bridge Road, Battersea Park",0.2,0.55,81
"Albert Bridge Road, Battersea Park",2,0.75,"Albert Bridge Road, Battersea Park",0.2,0.55,81
"Albert Bridge Road, Battersea Park",3,0.75,"Albert Bridge Road, Battersea Park",0.2,0.55,81
"Albert Bridge Road, Battersea Park",4,0.75,"Albert Bridge Road, Battersea Park",0.2,0.55,81
"Albert Bridge Road, Battersea Park",5,0.75,"Albert Bridge Road, Battersea Park",0.2,0.55,81
"Albert Bridge Road, Battersea Park",6,0.75,"Albert Bridge Road, Battersea Park",0.3411764705882353,0.4088235294117647,81
"Albert Bridge Road, Battersea Park",7,0.7,"Albert Bridge Road, Battersea Park",0.5317972350230418,0.16820276497695819,80
"Albert Bridge Road, Battersea Park",8,0.35,"Albert Bridge Road, Battersea Park",0.5428571428571429,0.19285714285714295,73
"Albert Bridge Road, Battersea Park",9,0.2,"Albert Bridge Road, Battersea Park",0.4307692307692307,0.23076923076923067,67
"Albert Bridge Road, Battersea Park",10,0.2,"Albert Bridge Road, Battersea Park",0.35584415584415596,0.15584415584415595,57
"Albert Bridge Road, Battersea Park",11,0.15,"Albert Bridge Road, Battersea Park",0.4,0.25,59
"Albert Bridge Road, Battersea Park",12,0.15,"Albert Bridge Road, Battersea Park",0.4571428571428572,0.30714285714285716,64
"Albert Bridge Road, Battersea Park",13,0.1,"Albert Bridge Road, Battersea Park",0.5564356435643567,0.45643564356435673,67
"Albert Bridge Road, Battersea Park",14,0.15,"Albert Bridge Road, Battersea Park",0.4571428571428572,0.30714285714285716,74
"Albert Bridge Road, Battersea Park",15,0.15,"Albert Bridge Road, Battersea Park",0.5555555555555564,0.40555555555555634,79
"Albert Bridge Road, Battersea Park",16,0.2,"Albert Bridge Road, Battersea Park",0.5142857142857143,0.31428571428571433,82
"Albert Bridge Road, Battersea Park",17,0.25,"Albert Bridge Road, Battersea Park",0.49230769230769234,0.24230769230769234,84
"Albert Bridge Road, Battersea Park",18,0.32499999999999996,"Albert Bridge Road, Battersea Park",0.5614457831325304,0.2364457831325304,86
"Albert Bridge Road, Battersea Park",19,0.45,"Albert Bridge Road, Battersea Park",0.6285714285714287,0.17857142857142866,82
"Albert Bridge Road, Battersea Park",20,0.6,"Albert Bridge Road, Battersea Park",0.5576923076923082,0.042307692307691824,82
"Albert Bridge Road, Battersea Park",21,0.65,"Albert Bridge Road, Battersea Park",0.7571428571428573,0.10714285714285732,82
"Albert Bridge Road, Battersea Park",22,0.75,"Albert Bridge Road, Battersea Park",0.5380281690140849,0.2119718309859151,81
"Albert Bridge Road, Battersea Park",23,0.75,"Albert Bridge Road, Battersea Park",0.628571428571429,0.121428571428571,79
"Albert Embankment, Vauxhall",0,0.20833333333333334,"Albert Embankment, Vauxhall",0.35555555555555557,0.14722222222222223,101
"Albert Embankment, Vauxhall",1,0.20833333333333334,"Albert Embankment, Vauxhall",0.2,0.008333333333333331,101
"Albert Embankment, Vauxhall",2,0.20833333333333334,"Albert Embankment, Vauxhall",0.5,0.29166666666666663,102
"Albert Embankment, Vauxhall",3,0.20833333333333334,"Albert Embankment, Vauxhall",0.2,0.008333333333333331,100
"Albert Embankment, Vauxhall",4,0.20833333333333334,"Albert Embankment, Vauxhall",0.2,0.008333333333333331,100
"Albert Embankment, Vauxhall",5,0.20833333333333334,"Albert Embankment, Vauxhall",0.8,0.5916666666666667,100
"Albert Embankment, Vauxhall",6,0.20833333333333334,"Albert Embankment, Vauxhall",0.5,0.29166666666666663,101
"Albert Embankment, Vauxhall",7,0.20833333333333334,"Albert Embankment, Vauxhall",0.6000000000000001,0.3916666666666667,99
"Albert Embankment, Vauxhall",8,0.20833333333333334,"Albert Embankment, Vauxhall",0.5,0.29166666666666663,97
"Albert Embankment, Vauxhall",9,0.2916666666666667,"Albert Embankment, Vauxhall",0.44000000000000006,0.14833333333333337,97
"Albert Embankment, Vauxhall",10,0.3125,"Albert Embankment, Vauxhall",0.6000000000000001,0.2875000000000001,96
"Albert Embankment, Vauxhall",11,0.3333333333333333,"Albert Embankment, Vauxhall",0.4790697674418607,0.14573643410852738,98
"Albert Embankment, Vauxhall",12,0.3333333333333333,"Albert Embankment, Vauxhall",0.5,0.16666666666666669,98
"Albert Embankment, Vauxhall",13,0.2916666666666667,"Albert Embankment, Vauxhall",0.5,0.20833333333333331,98
"Albert Embankment, Vauxhall",14,0.2916666666666667,"Albert Embankment, Vauxhall",0.56,0.26833333333333337,98
"Albert Embankment, Vauxhall",15,0.2916666666666667,"Albert Embankment, Vauxhall",0.4307692307692308,0.1391025641025641,100
"Albert Embankment, Vauxhall",16,0.3333333333333333,"Albert Embankment, Vauxhall",0.5,0.16666666666666669,100
"Albert Embankment, Vauxhall",17,0.2916666666666667,"Albert Embankment, Vauxhall",0.5,0.20833333333333331,100
"Albert Embankment, Vauxhall",18,0.25,"Albert Embankment, Vauxhall",0.45531914893617037,0.20531914893617037,101
"Albert Embankment, Vauxhall",19,0.20833333333333334,"Albert Embankment, Vauxhall",0.56,0.3516666666666667,100
"Albert Embankment, Vauxhall",20,0.20833333333333334,"Albert Embankment, Vauxhall",0.6000000000000001,0.3916666666666667,98
"Albert Embankment, Vauxhall",21,0.16666666666666666,"Albert Embankment, Vauxhall",0.5818181818181819,0.41515151515151527,99
"Albert Embankment, Vauxhall",22,0.16666666666666666,"Albert Embankment, Vauxhall",0.5,0.33333333333333337,100
"Albert Embankment, Vauxhall",23,0.20833333333333334,"Albert Embankment, Vauxhall",0.37142857142857144,0.1630952380952381,101
"Albert Gardens, Stepney",0,0.3939393939393939,"Albert Gardens, Stepney",0.4727272727272729,0.07878787878787896,74
"Albert Gardens, Stepney",1,0.3939393939393939,"Albert Gardens, Stepney",0.5000000000000002,0.1060606060606063,74
"Albert Gardens, Stepney",2,0.42424242424242425,"Albert Gardens, Stepney",0.5000000000000001,0.07575757575757586,75
"Albert Gardens, Stepney",3,0.42424242424242425,"Albert Gardens, Stepney",0.2,0.22424242424242424,75
"Albert Gardens, Stepney",4,0.42424242424242425,"Albert Gardens, Stepney",0.2,0.22424242424242424,75
"Albert Gardens, Stepney",5,0.42424242424242425,"Albert Gardens, Stepney",0.8,0.3757575757575758,74
"Albert Gardens, Stepney",6,0.42424242424242425,"Albert Gardens, Stepney",0.2,0.22424242424242424,74
"Albert Gardens, Stepney",7,0.42424242424242425,"Albert Gardens, Stepney",0.4571428571428572,0.03290043290043293,70
"Albert Gardens, Stepney",8,0.30303030303030304,"Albert Gardens, Stepney",0.5,0.19696969696969696,69
"Albert Gardens, Stepney",9,0.24242424242424243,"Albert Gardens, Stepney",0.4,0.1575757575757576,70
"Albert Gardens, Stepney",10,0.21212121212121213,"Albert Gardens, Stepney",0.35000000000000003,0.1378787878787879,69
"Albert Gardens, Stepney",11,0.21212121212121213,"Albert Gardens, Stepney",0.5,0.28787878787878785,69
"Albert Gardens, Stepney",12,0.18181818181818182,"Albert Gardens, Stepney",0.37142857142857144,0.18961038961038962,70
"Albert Gardens, Stepney",13,0.18181818181818182,"Albert Gardens, Stepney",0.5000000000000002,0.3181818181818184,73
"Albert Gardens, Stepney",14,0.15151515151515152,"Albert Gardens, Stepney",0.44000000000000006,0.28848484848484857,75
"Albert Gardens, Stepney",15,0.15151515151515152,"Albert Gardens, Stepney",0.5,0.3484848484848485,80
"Albert Gardens, Stepney",16,0.18181818181818182,"Albert Gardens, Stepney",0.5,0.3181818181818182,80
"Albert Gardens, Stepney",17,0.18181818181818182,"Albert Gardens, Stepney",0.6260869565217392,0.44426877470355736,77
"Albert Gardens, Stepney",18,0.21212121212121213,"Albert Gardens, Stepney",0.5,0.28787878787878785,77
"Albert Gardens, Stepney",19,0.2727272727272727,"Albert Gardens, Stepney",0.44000000000000006,0.16727272727272735,75
"Albert Gardens, Stepney",20,0.30303030303030304,"Albert Gardens, Stepney",0.56,0.256969696969697,75
"Albert Gardens, Stepney",21,0.3333333333333333,"Albert Gardens, Stepney",0.46666666666666673,0.13333333333333341,75
"Albert Gardens, Stepney",22,0.36363636363636365,"Albert Gardens, Stepney",0.46666666666666673,0.10303030303030308,75
"Albert Gardens, Stepney",23,0.3939393939393939,"Albert Gardens, Stepney",0.7500000000000011,0.3560606060606072,74
"Albert Gate, Hyde Park",0,0.17647058823529413,"Albert Gate, Hyde Park",0.6500000000000001,0.473529411764706,97
"Albert Gate, Hyde Park",1,0.17647058823529413,"Albert Gate, Hyde Park",0.2,0.023529411764705882,97
"Albert Gate, Hyde Park",2,0.17647058823529413,"Albert Gate, Hyde Park",0.5,0.32352941176470584,97
"Albert Gate, Hyde Park",3,0.17647058823529413,"Albert Gate, Hyde Park",0.5,0.32352941176470584,97
"Albert Gate, Hyde Park",4,0.17647058823529413,"Albert Gate, Hyde Park",0.5,0.32352941176470584,97
"Albert Gate, Hyde Park",5,0.17647058823529413,"Albert Gate, Hyde Park",0.6000000000000001,0.42352941176470593,96
"Albert Gate, Hyde Park",6,0.17647058823529413,"Albert Gate, Hyde Park",0.7142857142857146,0.5378151260504205,105
"Albert Gate, Hyde Park",7,0.23529411764705882,"Albert Gate, Hyde Park",0.6000000000000001,0.36470588235294127,105
"Albert Gate, Hyde Park",8,0.23529411764705882,"Albert Gate, Hyde Park",0.4571428571428572,0.22184873949579836,109
"Albert Gate, Hyde Park",9,0.4117647058823529,"Albert Gate, Hyde Park",0.5302752293577986,0.11851052347544566,105
"Albert Gate, Hyde Park",10,0.5294117647058824,"Albert Gate, Hyde Park",0.5333333333333334,0.0039215686274510775,106
"Albert Gate, Hyde Park",11,0.5,"Albert Gate, Hyde Park",0.48235294117647065,0.01764705882352935,106
"Albert Gate, Hyde Park",12,0.5,"Albert Gate, Hyde Park",0.46666666666666673,0.03333333333333327,106
"Albert Gate, Hyde Park",13,0.47058823529411764,"Albert Gate, Hyde Park",0.44242424242424255,0.028163992869875087,105
"Albert Gate, Hyde Park",14,0.45588235294117646,"Albert Gate, Hyde Park",0.5,0.04411764705882354,104
"Albert Gate, Hyde Park",15,0.4117647058823529,"Albert Gate, Hyde Park",0.4823529411764706,0.07058823529411767,105
"Albert Gate, Hyde Park",16,0.38235294117647056,"Albert Gate, Hyde Park",0.5,0.11764705882352944,106
"Albert Gate, Hyde Park",17,0.35294117647058826,"Albert Gate, Hyde Park",0.4869565217391305,0.13401534526854225,104
"Albert Gate, Hyde Park",18,0.3235294117647059,"Albert Gate, Hyde Park",0.42162162162162165,0.09809220985691575,97
"Albert Gate, Hyde Park",19,0.23529411764705882,"Albert Gate, Hyde Park",0.5221476510067113,0.2868535333596525,97
"Albert Gate, Hyde Park",20,0.20588235294117646,"Albert Gate, Hyde Park",0.4571428571428572,0.2512605042016807,96
"Albert Gate, Hyde Park",21,0.20588235294117646,"Albert Gate, Hyde Park",0.3061946902654869,0.10031233732431044,96
"Albert Gate, Hyde Park",22,0.20588235294117646,"Albert Gate, Hyde Park",0.39780219780219783,0.19191984486102137,91
"Albert Gate, Hyde Park",23,0.17647058823529413,"Albert Gate, Hyde Park",0.5,0.32352941176470584,90
"Albert Square, Stockwell",0,0.40625,"Albert Square, Stockwell",0.5,0.09375,89
"Albert Square, Stockwell",1,0.40625,"Albert Square, Stockwell",0.2,0.20625,89
"Albert Square, Stockwell",2,0.40625,"Albert Square, Stockwell",0.5,0.09375,89
"Albert Square, Stockwell",3,0.40625,"Albert Square, Stockwell",0.2,0.20625,89
"Albert Square, Stockwell",4,0.40625,"Albert Square, Stockwell",0.5,0.09375,89
"Albert Square, Stockwell",5,0.40625,"Albert Square, Stockwell",0.2,0.20625,89
"Albert Square, Stockwell",6,0.375,"Albert Square, Stockwell",0.2,0.175,89
"Albert Square, Stockwell",7,0.34375,"Albert Square, Stockwell",0.4,0.05625000000000002,89
"Albert Square, Stockwell",8,0.25,"Albert Square, Stockwell",0.5,0.25,88
"Albert Square, Stockwell",9,0.15625,"Albert Square, Stockwell",0.5,0.34375,88
"Albert Square, Stockwell",10,0.15625,"Albert Square, Stockwell",0.35000000000000003,0.19375000000000003,86
"Albert Square, Stockwell",11,0.125,"Albert Square, Stockwell",0.44000000000000006,0.31500000000000006,84
"Albert Square, Stockwell",12,0.125,"Albert Square, Stockwell",0.44000000000000006,0.31500000000000006,85
"Albert Square, Stockwell",13,0.15625,"Albert Square, Stockwell",0.48915662650602476,0.33290662650602476,85
"Albert Square, Stockwell",14,0.15625,"Albert Square, Stockwell",0.44000000000000006,0.28375000000000006,89
"Albert Square, Stockwell",15,0.15625,"Albert Square, Stockwell",0.5,0.34375,90
"Albert Square, Stockwell",16,0.125,"Albert Square, Stockwell",0.56,0.43500000000000005,93
"Albert Square, Stockwell",17,0.1875,"Albert Square, Stockwell",0.45263157894736844,0.26513157894736844,91
"Albert Square, Stockwell",18,0.21875,"Albert Square, Stockwell",0.5750000000000001,0.35625000000000007,90
"Albert Square, Stockwell",19,0.28125,"Albert Square, Stockwell",0.5,0.21875,88
"Albert Square, Stockwell",20,0.328125,"Albert Square, Stockwell",0.5473684210526317,0.21924342105263173,88
"Albert Square, Stockwell",21,0.375,"Albert Square, Stockwell",0.745454545454546,0.37045454545454604,87
"Albert Square, Stockwell",22,0.375,"Albert Square, Stockwell",0.6000000000000001,0.2250000000000001,88
"Albert Square, Stockwell",23,0.375,"Albert Square, Stockwell",0.692857142857143,0.31785714285714295,88
"Alderney Street, Pimlico",0,0.8571428571428571,"Alderney Street, Pimlico",0.6285714285714286,0.22857142857142854,32
"Alderney Street, Pimlico",1,0.8571428571428571,"Alderney Street, Pimlico",0.2845070422535212,0.5726358148893359,32
"Alderney Street, Pimlico",2,0.8571428571428571,"Alderney Street, Pimlico",0.5000000000000001,0.357142857142857,32
"Alderney Street, Pimlico",3,0.8571428571428571,"Alderney Street, Pimlico",0.5,0.3571428571428571,32
"Alderney Street, Pimlico",4,0.8571428571428571,"Alderney Street, Pimlico",0.2,0.657142857142857,32
"Alderney Street, Pimlico",5,0.8571428571428571,"Alderney Street, Pimlico",0.2,0.657142857142857,33
"Alderney Street, Pimlico",6,0.8571428571428571,"Alderney Street, Pimlico",0.3846153846153847,0.4725274725274724,31
"Alderney Street, Pimlico",7,0.6428571428571429,"Alderney Street, Pimlico",0.48831168831168836,0.15454545454545454,32
"Alderney Street, Pimlico",8,0.35714285714285715,"Alderney Street, Pimlico",0.5037974683544308,0.1466546112115737,32
"Alderney Street, Pimlico",9,0.14285714285714285,"Alderney Street, Pimlico",0.44000000000000006,0.2971428571428572,27
"Alderney Street, Pimlico",10,0.21428571428571427,"Alderney Street, Pimlico",0.44000000000000006,0.22571428571428578,28
"Alderney Street, Pimlico",11,0.14285714285714285,"Alderney Street, Pimlico",0.4571428571428572,0.31428571428571433,28
"Alderney Street, Pimlico",12,0.21428571428571427,"Alderney Street, Pimlico",0.4565217391304352,0.24223602484472093,31
"Alderney Street, Pimlico",13,0.21428571428571427,"Alderney Street, Pimlico",0.5,0.2857142857142857,34
"Alderney Street, Pimlico",14,0.2857142857142857,"Alderney Street, Pimlico",0.5428571428571429,0.25714285714285723,33
"Alderney Street, Pimlico",15,0.2857142857142857,"Alderney Street, Pimlico",0.5,0.2142857142857143,40
"Alderney Street, Pimlico",16,0.2857142857142857,"Alderney Street, Pimlico",0.5428571428571429,0.25714285714285723,42
"Alderney Street, Pimlico",17,0.39285714285714285,"Alderney Street, Pimlico",0.5,0.10714285714285715,44
"Alderney Street, Pimlico",18,0.5,"Alderney Street, Pimlico",0.4571428571428572,0.042857142857142816,45
"Alderney Street, Pimlico",19,0.6428571428571429,"Alderney Street, Pimlico",0.5809523809523812,0.061904761904761685,42
"Alderney Street, Pimlico",20,0.7857142857142857,"Alderney Street, Pimlico",0.56,0.22571428571428565,42
"Alderney Street, Pimlico",21,0.7857142857142857,"Alderney Street, Pimlico",0.463736263736264,0.3219780219780217,40
"Alderney Street, Pimlico",22,0.75,"Alderney Street, Pimlico",0.56,0.18999999999999995,40
"Alderney Street, Pimlico",23,0.8571428571428571,"Alderney Street, Pimlico",0.6000000000000001,0.257142857142857,41
